연월,행정동코드,연령대코드,성별코드,구분명,인구수
2024-01,4812563000,50,2,내국인,1464
2024-01,4812563000,60,2,내국인,1976
2024-01,4812563000,70,2,내국인,2098
2024-01,4812564000,0,1,내국인,180
2024-01,4812564000,10,1,내국인,222
2024-01,4812564000,20,1,내국인,286
2024-01,4812564000,30,1,내국인,415
2024-01,4812564000,40,1,내국인,582
2024-01,4812564000,50,1,내국인,585
2024-01,4812564000,60,1,내국인,603
2024-01,4812564000,70,1,내국인,513
2024-01,4812564000,0,2,내국인,172
2024-01,4812564000,10,2,내국인,190
2024-01,4812564000,20,2,내국인,231
2024-01,4812564000,30,2,내국인,349
2024-01,4812564000,40,2,내국인,408
2024-01,4812564000,50,2,내국인,543
2024-01,4812564000,60,2,내국인,717
2024-01,4812564000,70,2,내국인,768
2024-01,4812565000,0,1,내국인,265
2024-01,4812565000,10,1,내국인,448
2024-01,4812565000,20,1,내국인,640
2024-01,4812565000,30,1,내국인,661
2024-01,4812565000,40,1,내국인,918
2024-01,4812565000,50,1,내국인,1040
2024-01,4812565000,60,1,내국인,1020
2024-01,4812565000,70,1,내국인,843
2024-01,4812565000,0,2,내국인,258
2024-01,4812565000,10,2,내국인,432
2024-01,4812565000,20,2,내국인,532
2024-01,4812565000,30,2,내국인,540
2024-01,4812565000,40,2,내국인,794
2024-01,4812565000,50,2,내국인,993
2024-01,4812565000,60,2,내국인,1223
2024-01,4812565000,70,2,내국인,1096
2024-01,4812725000,0,1,내국인,1737
2024-01,4812725000,10,1,내국인,3810
2024-01,4812725000,20,1,내국인,3887
2024-01,4812725000,30,1,내국인,2838
2024-01,4812725000,40,1,내국인,4787
2024-01,4812725000,50,1,내국인,6202
2024-01,4812725000,60,1,내국인,4718
2024-01,4812725000,70,1,내국인,2466
2024-01,4812725000,0,2,내국인,1712
2024-01,4812725000,10,2,내국인,3523
2024-01,4812725000,20,2,내국인,3055
2024-01,4812725000,30,2,내국인,2623
2024-01,4812725000,40,2,내국인,5142
2024-01,4812725000,50,2,내국인,6398
2024-01,4812725000,60,2,내국인,4469
2024-01,4812725000,70,2,내국인,3481
2024-01,4812751000,0,1,내국인,132
2024-01,4812751000,10,1,내국인,321
2024-01,4812751000,20,1,내국인,394
2024-01,4812751000,30,1,내국인,437
2024-01,4812751000,40,1,내국인,697
2024-01,4812751000,50,1,내국인,845
2024-01,4812751000,60,1,내국인,995
2024-01,4812751000,70,1,내국인,953
2024-01,4812751000,0,2,내국인,130
2024-01,4812751000,10,2,내국인,286
2024-01,4812751000,20,2,내국인,338
2024-01,4812751000,30,2,내국인,317
2024-01,4812751000,40,2,내국인,557
2024-01,4812751000,50,2,내국인,729
2024-01,4812751000,60,2,내국인,1255
2024-01,4812751000,70,2,내국인,1365
2024-01,4812752000,0,1,내국인,311
2024-01,4812752000,10,1,내국인,400
2024-01,4812752000,20,1,내국인,447
2024-01,4812752000,30,1,내국인,653
2024-01,4812752000,40,1,내국인,701
2024-01,4812752000,50,1,내국인,733
2024-01,4812752000,60,1,내국인,868
2024-01,4812752000,70,1,내국인,646
2024-01,4812752000,0,2,내국인,294
2024-01,4812752000,10,2,내국인,347
2024-01,4812752000,20,2,내국인,424
2024-01,4812752000,30,2,내국인,594
2024-01,4812752000,40,2,내국인,652
2024-01,4812752000,50,2,내국인,724
2024-01,4812752000,60,2,내국인,978
2024-01,4812752000,70,2,내국인,923
2024-01,4812754500,0,1,내국인,484
2024-01,4812754500,10,1,내국인,626
2024-01,4812754500,20,1,내국인,761
2024-01,4812754500,30,1,내국인,1059
2024-01,4812754500,40,1,내국인,1246
2024-01,4812754500,50,1,내국인,1360
2024-01,4812754500,60,1,내국인,1394
2024-01,4812754500,70,1,내국인,1127
2024-01,4812754500,0,2,내국인,431
2024-01,4812754500,10,2,내국인,567
2024-01,4812754500,20,2,내국인,692
2024-01,4812754500,30,2,내국인,901
2024-01,4812754500,40,2,내국인,1044
2024-01,4812754500,50,2,내국인,1299
2024-01,4812754500,60,2,내국인,1697
2024-01,4812754500,70,2,내국인,1529
2024-01,4812755000,0,1,내국인,62
2024-01,4812755000,10,1,내국인,134
2024-01,4812755000,20,1,내국인,234
2024-01,4812755000,30,1,내국인,257
2024-01,4812755000,40,1,내국인,350
2024-01,4812755000,50,1,내국인,494
2024-01,4812755000,60,1,내국인,650
2024-01,4812755000,70,1,내국인,556
2024-01,4812755000,0,2,내국인,53
2024-01,4812755000,10,2,내국인,117
2024-01,4812755000,20,2,내국인,189
2024-01,4812755000,30,2,내국인,183
2024-01,4812755000,40,2,내국인,245
2024-01,4812755000,50,2,내국인,428
2024-01,4812755000,60,2,내국인,728
2024-01,4812755000,70,2,내국인,752
2024-01,4812756000,0,1,내국인,215
2024-01,4812756000,10,1,내국인,403
2024-01,4812756000,20,1,내국인,575
2024-01,4812756000,30,1,내국인,616
2024-01,4812756000,40,1,내국인,806
2024-01,4812756000,50,1,내국인,913
2024-01,4812756000,60,1,내국인,977
2024-01,4812756000,70,1,내국인,765
2024-01,4812756000,0,2,내국인,202
2024-01,4812756000,10,2,내국인,370
2024-01,4812756000,20,2,내국인,458
2024-01,4812756000,30,2,내국인,482
2024-01,4812756000,40,2,내국인,712
2024-01,4812756000,50,2,내국인,882
2024-01,4812756000,60,2,내국인,1214
2024-01,4812756000,70,2,내국인,975
2024-01,4812757000,0,1,내국인,1361
2024-01,4812757000,10,1,내국인,1874
2024-01,4812757000,20,1,내국인,1600
2024-01,4812757000,30,1,내국인,1829
2024-01,4812757000,40,1,내국인,2772
2024-01,4812757000,50,1,내국인,2509
2024-01,4812757000,60,1,내국인,2186
2024-01,4812757000,70,1,내국인,1333
2024-01,4812757000,0,2,내국인,1319
2024-01,4812757000,10,2,내국인,1746
2024-01,4812757000,20,2,내국인,1254
2024-01,4812757000,30,2,내국인,1886
2024-01,4812757000,40,2,내국인,2877
2024-01,4812757000,50,2,내국인,2701
2024-01,4812757000,60,2,내국인,2502
2024-01,4812757000,70,2,내국인,1670
2024-01,4812758000,0,1,내국인,299
2024-01,4812758000,10,1,내국인,264
2024-01,4812758000,20,1,내국인,503
2024-01,4812758000,30,1,내국인,589
2024-01,4812758000,40,1,내국인,679
2024-01,4812758000,50,1,내국인,742
2024-01,4812758000,60,1,내국인,811
2024-01,4812758000,70,1,내국인,567
2024-01,4812758000,0,2,내국인,254
2024-01,4812758000,10,2,내국인,272
2024-01,4812758000,20,2,내국인,408
2024-01,4812758000,30,2,내국인,524
2024-01,4812758000,40,2,내국인,558
2024-01,4812758000,50,2,내국인,741
2024-01,4812758000,60,2,내국인,854
2024-01,4812758000,70,2,내국인,782
2024-01,4812759000,0,1,내국인,89
2024-01,4812759000,10,1,내국인,204
2024-01,4812759000,20,1,내국인,438
2024-01,4812759000,30,1,내국인,379
2024-01,4812759000,40,1,내국인,520
2024-01,4812759000,50,1,내국인,664
2024-01,4812759000,60,1,내국인,701
2024-01,4812759000,70,1,내국인,572
2024-01,4812759000,0,2,내국인,87
2024-01,4812759000,10,2,내국인,206
2024-01,4812759000,20,2,내국인,389
2024-01,4812759000,30,2,내국인,254
2024-01,4812759000,40,2,내국인,416
2024-01,4812759000,50,2,내국인,586
2024-01,4812759000,60,2,내국인,847
2024-01,4812759000,70,2,내국인,776
2024-01,4812760000,0,1,내국인,129
2024-01,4812760000,10,1,내국인,330
2024-01,4812760000,20,1,내국인,442
2024-01,4812760000,30,1,내국인,444
2024-01,4812760000,40,1,내국인,591
2024-01,4812760000,50,1,내국인,772
2024-01,4812760000,60,1,내국인,859
2024-01,4812760000,70,1,내국인,660
2024-01,4812760000,0,2,내국인,127
2024-01,4812760000,10,2,내국인,289
2024-01,4812760000,20,2,내국인,332
2024-01,4812760000,30,2,내국인,310
2024-01,4812760000,40,2,내국인,463
2024-01,4812760000,50,2,내국인,798
2024-01,4812760000,60,2,내국인,1054
2024-01,4812760000,70,2,내국인,863
2024-01,4812761000,0,1,내국인,195
2024-01,4812761000,10,1,내국인,364
2024-01,4812761000,20,1,내국인,543
2024-01,4812761000,30,1,내국인,538
2024-01,4812761000,40,1,내국인,677
2024-01,4812761000,50,1,내국인,789
2024-01,4812761000,60,1,내국인,788
2024-01,4812761000,70,1,내국인,601
2024-01,4812761000,0,2,내국인,176
2024-01,4812761000,10,2,내국인,312
2024-01,4812761000,20,2,내국인,509
2024-01,4812761000,30,2,내국인,416
2024-01,4812761000,40,2,내국인,577
2024-01,4812761000,50,2,내국인,820
2024-01,4812761000,60,2,내국인,947
2024-01,4812761000,70,2,내국인,712
2024-01,4812762000,0,1,내국인,53
2024-01,4812762000,10,1,내국인,95
2024-01,4812762000,20,1,내국인,165
2024-01,4812762000,30,1,내국인,189
2024-01,4812762000,40,1,내국인,290
2024-01,4812762000,50,1,내국인,319
2024-01,4812762000,60,1,내국인,315
2024-01,4812762000,70,1,내국인,229
2024-01,4812762000,0,2,내국인,46
2024-01,4812762000,10,2,내국인,75
2024-01,4812762000,20,2,내국인,92
2024-01,4812762000,30,2,내국인,112
2024-01,4812762000,40,2,내국인,177
2024-01,4812762000,50,2,내국인,241
2024-01,4812762000,60,2,내국인,287
2024-01,4812762000,70,2,내국인,282
2024-01,4812953000,0,1,내국인,524
2024-01,4812953000,10,1,내국인,854
2024-01,4812953000,20,1,내국인,1258
2024-01,4812953000,30,1,내국인,1107
2024-01,4812953000,40,1,내국인,1347
2024-01,4812953000,50,1,내국인,1231
2024-01,4812953000,60,1,내국인,1029
2024-01,4812953000,70,1,내국인,967
2024-01,4812953000,0,2,내국인,531
2024-01,4812953000,10,2,내국인,840
2024-01,4812953000,20,2,내국인,725
2024-01,4812953000,30,2,내국인,830
2024-01,4812953000,40,2,내국인,1240
2024-01,4812953000,50,2,내국인,1045
2024-01,4812953000,60,2,내국인,1153
2024-01,4812953000,70,2,내국인,1423
2024-01,4812954000,0,1,내국인,120
2024-01,4812954000,10,1,내국인,308
2024-01,4812954000,20,1,내국인,444
2024-01,4812954000,30,1,내국인,369
2024-01,4812954000,40,1,내국인,523
2024-01,4812954000,50,1,내국인,657
2024-01,4812954000,60,1,내국인,738
2024-01,4812954000,70,1,내국인,820
2024-01,4812954000,0,2,내국인,89
2024-01,4812954000,10,2,내국인,246
2024-01,4812954000,20,2,내국인,268
2024-01,4812954000,30,2,내국인,241
2024-01,4812954000,40,2,내국인,473
2024-01,4812954000,50,2,내국인,655
2024-01,4812954000,60,2,내국인,813
2024-01,4812954000,70,2,내국인,1268
2024-01,4812955000,0,1,내국인,65
2024-01,4812955000,10,1,내국인,115
2024-01,4812955000,20,1,내국인,191
2024-01,4812955000,30,1,내국인,145
2024-01,4812955000,40,1,내국인,239
2024-01,4812955000,50,1,내국인,306
2024-01,4812955000,60,1,내국인,340
2024-01,4812955000,70,1,내국인,374
2024-01,4812955000,0,2,내국인,63
2024-01,4812955000,10,2,내국인,108
2024-01,4812955000,20,2,내국인,130
2024-01,4812955000,30,2,내국인,120
2024-01,4812955000,40,2,내국인,185
2024-01,4812955000,50,2,내국인,276
2024-01,4812955000,60,2,내국인,358
2024-01,4812955000,70,2,내국인,541
2024-01,4812956000,0,1,내국인,371
2024-01,4812956000,10,1,내국인,526
2024-01,4812956000,20,1,내국인,576
2024-01,4812956000,30,1,내국인,585
2024-01,4812956000,40,1,내국인,854
2024-01,4812956000,50,1,내국인,914
2024-01,4812956000,60,1,내국인,887
2024-01,4812956000,70,1,내국인,658
2024-01,4812956000,0,2,내국인,343
2024-01,4812956000,10,2,내국인,445
2024-01,4812956000,20,2,내국인,407
2024-01,4812956000,30,2,내국인,514
2024-01,4812956000,40,2,내국인,841
2024-01,4812956000,50,2,내국인,896
2024-01,4812956000,60,2,내국인,964
2024-01,4812956000,70,2,내국인,874
2024-01,4812957000,0,1,내국인,195
2024-01,4812957000,10,1,내국인,375
2024-01,4812957000,20,1,내국인,392
2024-01,4812957000,30,1,내국인,323
2024-01,4812957000,40,1,내국인,555
2024-01,4812957000,50,1,내국인,598
2024-01,4812957000,60,1,내국인,581
2024-01,4812957000,70,1,내국인,471
2024-01,4812957000,0,2,내국인,175
2024-01,4812957000,10,2,내국인,343
2024-01,4812957000,20,2,내국인,301
2024-01,4812957000,30,2,내국인,315
2024-01,4812957000,40,2,내국인,527
2024-01,4812957000,50,2,내국인,615
2024-01,4812957000,60,2,내국인,660
2024-01,4812957000,70,2,내국인,671
2024-01,4812958000,0,1,내국인,539
2024-01,4812958000,10,1,내국인,1215
2024-01,4812958000,20,1,내국인,1237
2024-01,4812958000,30,1,내국인,1084
2024-01,4812958000,40,1,내국인,1515
2024-01,4812958000,50,1,내국인,1608
2024-01,4812958000,60,1,내국인,1119
2024-01,4812958000,70,1,내국인,620
2024-01,4812958000,0,2,내국인,499
2024-01,4812958000,10,2,내국인,1118
2024-01,4812958000,20,2,내국인,951
2024-01,4812958000,30,2,내국인,817
2024-01,4812958000,40,2,내국인,1619
2024-01,4812958000,50,2,내국인,1465
2024-01,4812958000,60,2,내국인,1132
2024-01,4812958000,70,2,내국인,752
2024-01,4812959000,0,1,내국인,142
2024-01,4812959000,10,1,내국인,263
2024-01,4812959000,20,1,내국인,625
2024-01,4812959000,30,1,내국인,554
2024-01,4812959000,40,1,내국인,688
2024-01,4812959000,50,1,내국인,752
2024-01,4812959000,60,1,내국인,824
2024-01,4812959000,70,1,내국인,595
2024-01,4812959000,0,2,내국인,115
2024-01,4812959000,10,2,내국인,240
2024-01,4812959000,20,2,내국인,389
2024-01,4812959000,30,2,내국인,352
2024-01,4812959000,40,2,내국인,515
2024-01,4812959000,50,2,내국인,649
2024-01,4812959000,60,2,내국인,912
2024-01,4812959000,70,2,내국인,786
2024-01,4812960000,0,1,내국인,888
2024-01,4812960000,10,1,내국인,1210
2024-01,4812960000,20,1,내국인,1072
2024-01,4812960000,30,1,내국인,1246
2024-01,4812960000,40,1,내국인,1918
2024-01,4812960000,50,1,내국인,1736
2024-01,4812960000,60,1,내국인,1441
2024-01,4812960000,70,1,내국인,774
2024-01,4812960000,0,2,내국인,831
2024-01,4812960000,10,2,내국인,1152
2024-01,4812960000,20,2,내국인,848
2024-01,4812960000,30,2,내국인,1194
2024-01,4812960000,40,2,내국인,1860
2024-01,4812960000,50,2,내국인,1829
2024-01,4812960000,60,2,내국인,1534
2024-01,4812960000,70,2,내국인,1044
2024-01,4812961000,0,1,내국인,387
2024-01,4812961000,10,1,내국인,590
2024-01,4812961000,20,1,내국인,627
2024-01,4812961000,30,1,내국인,605
2024-01,4812961000,40,1,내국인,799
2024-01,4812961000,50,1,내국인,698
2024-01,4812961000,60,1,내국인,588
2024-01,4812961000,70,1,내국인,464
2024-01,4812961000,0,2,내국인,365
2024-01,4812961000,10,2,내국인,543
2024-01,4812961000,20,2,내국인,443
2024-01,4812961000,30,2,내국인,504
2024-01,4812961000,40,2,내국인,818
2024-01,4812961000,50,2,내국인,694
2024-01,4812961000,60,2,내국인,787
2024-01,4812961000,70,2,내국인,718
2024-01,4812962000,0,1,내국인,1336
2024-01,4812962000,10,1,내국인,1873
2024-01,4812962000,20,1,내국인,1117
2024-01,4812962000,30,1,내국인,1362
2024-01,4812962000,40,1,내국인,2597
2024-01,4812962000,50,1,내국인,1785
2024-01,4812962000,60,1,내국인,1623
2024-01,4812962000,70,1,내국인,898
2024-01,4812962000,0,2,내국인,1241
2024-01,4812962000,10,2,내국인,1734
2024-01,4812962000,20,2,내국인,882
2024-01,4812962000,30,2,내국인,1464
2024-01,4812962000,40,2,내국인,2643
2024-01,4812962000,50,2,내국인,1839
2024-01,4812962000,60,2,내국인,1689
2024-01,4812962000,70,2,내국인,1118
2024-01,4812963000,0,1,내국인,829
2024-01,4812963000,10,1,내국인,619
2024-01,4812963000,20,1,내국인,534
2024-01,4812963000,30,1,내국인,1025
2024-01,4812963000,40,1,내국인,1244
2024-01,4812963000,50,1,내국인,941
2024-01,4812963000,60,1,내국인,851
2024-01,4812963000,70,1,내국인,489
2024-01,4812963000,0,2,내국인,752
2024-01,4812963000,10,2,내국인,556
2024-01,4812963000,20,2,내국인,519
2024-01,4812963000,30,2,내국인,1098
2024-01,4812963000,40,2,내국인,1074
2024-01,4812963000,50,2,내국인,915
2024-01,4812963000,60,2,내국인,819
2024-01,4812963000,70,2,내국인,679
2024-01,4812964000,0,1,내국인,231
2024-01,4812964000,10,1,내국인,366
2024-01,4812964000,20,1,내국인,427
2024-01,4812964000,30,1,내국인,465
2024-01,4812964000,40,1,내국인,629
2024-01,4812964000,50,1,내국인,781
2024-01,4812964000,60,1,내국인,651
2024-01,4812964000,70,1,내국인,413
2024-01,4812964000,0,2,내국인,223
2024-01,4812964000,10,2,내국인,325
2024-01,4812964000,20,2,내국인,349
2024-01,4812964000,30,2,내국인,380
2024-01,4812964000,40,2,내국인,623
2024-01,4812964000,50,2,내국인,687
2024-01,4812964000,60,2,내국인,660
2024-01,4812964000,70,2,내국인,565
2024-01,4812965000,0,1,내국인,1967
2024-01,4812965000,10,1,내국인,2820
2024-01,4812965000,20,1,내국인,2561
2024-01,4812965000,30,1,내국인,3250
2024-01,4812965000,40,1,내국인,5503
2024-01,4812965000,50,1,내국인,4331
2024-01,4812965000,60,1,내국인,2177
2024-01,4812965000,70,1,내국인,1182
2024-01,4812965000,0,2,내국인,1820
2024-01,4812965000,10,2,내국인,2685
2024-01,4812965000,20,2,내국인,1815
2024-01,4812965000,30,2,내국인,2627
2024-01,4812965000,40,2,내국인,4335
2024-01,4812965000,50,2,내국인,3127
2024-01,4812965000,60,2,내국인,1977
2024-01,4812965000,70,2,내국인,1542
2024-01,4817000000,99,0,외국인,5944
2024-01,4817025000,0,1,내국인,279
2024-01,4817025000,10,1,내국인,358
2024-01,4817025000,20,1,내국인,300
2024-01,4817025000,30,1,내국인,440
2024-01,4817025000,40,1,내국인,520
2024-01,4817025000,50,1,내국인,673
2024-01,4817025000,60,1,내국인,821
2024-01,4817025000,70,1,내국인,543
2024-01,4817025000,0,2,내국인,240
2024-01,4817025000,10,2,내국인,303
2024-01,4817025000,20,2,내국인,322
2024-01,4817025000,30,2,내국인,344
2024-01,4817025000,40,2,내국인,458
2024-01,4817025000,50,2,내국인,608
2024-01,4817025000,60,2,내국인,745
2024-01,4817025000,70,2,내국인,905
2024-01,4817031000,0,1,내국인,143
2024-01,4817031000,10,1,내국인,226
2024-01,4817031000,20,1,내국인,204
2024-01,4817031000,30,1,내국인,164
2024-01,4817031000,40,1,내국인,271
2024-01,4817031000,50,1,내국인,382
2024-01,4817031000,60,1,내국인,353
2024-01,4817031000,70,1,내국인,240
2024-01,4817031000,0,2,내국인,121
2024-01,4817031000,10,2,내국인,198
2024-01,4817031000,20,2,내국인,199
2024-01,4817031000,30,2,내국인,173
2024-01,4817031000,40,2,내국인,296
2024-01,4817031000,50,2,내국인,358
2024-01,4817031000,60,2,내국인,306
2024-01,4817031000,70,2,내국인,339
2024-01,4817032000,0,1,내국인,492
2024-01,4817032000,10,1,내국인,277
2024-01,4817032000,20,1,내국인,461
2024-01,4817032000,30,1,내국인,905
2024-01,4817032000,40,1,내국인,675
2024-01,4817032000,50,1,내국인,629
2024-01,4817032000,60,1,내국인,650
2024-01,4817032000,70,1,내국인,370
2024-01,4817032000,0,2,내국인,496
2024-01,4817032000,10,2,내국인,299
2024-01,4817032000,20,2,내국인,367
2024-01,4817032000,30,2,내국인,805
2024-01,4817032000,40,2,내국인,551
2024-01,4817032000,50,2,내국인,662
2024-01,4817032000,60,2,내국인,629
2024-01,4817032000,70,2,내국인,497
2024-01,4817033000,0,1,내국인,13
2024-01,4817033000,10,1,내국인,53
2024-01,4817033000,20,1,내국인,66
2024-01,4817033000,30,1,내국인,69
2024-01,4817033000,40,1,내국인,96
2024-01,4817033000,50,1,내국인,199
2024-01,4817033000,60,1,내국인,278
2024-01,4817033000,70,1,내국인,252
